time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,0.516248679234,0.237296562456,16.4825142592,0.0426281362422,6.20311511115,0.0,0.909104950567,0.414304624685,5.57530922754,0.0363629375745,-0.0197132510709,0.0,491.52376252962335,493.5568495377488,492.0419748558425,492.2104621352136
2.2800000000000016,0.572357025086,0.262993409159,16.8188818855,0.0445310840065,6.20206757105,0.0,0.961245882156,0.44243988979,5.63659562595,0.0202635223466,-0.0132941369954,0.0,455.1735930550036,455.68718188846657,455.45288635858844,454.16354026643086
2.3400000000000016,0.632002520836,0.290628936133,17.1637434951,0.0465414605298,6.20226545739,0.0,1.02685591693,0.478894554765,5.85763259821,0.0517346133349,0.0245493586491,0.0,501.909608217836,504.64908410316474,501.1225865448403,503.40563763681627
2.4000000000000017,0.694873468596,0.320102284747,17.5132685345,0.0495593844589,6.20378612232,0.0,1.06873803591,0.503802664223,5.79350825202,0.0472612786177,0.0268887140978,0.0,418.11541198499816,418.31937014454536,417.71784932090475,417.3292563591213
2.4600000000000017,0.760631740888,0.351370841062,17.8640017033,0.0518239254802,6.20515585179,0.0,1.12299155948,0.538733888471,5.89703519365,0.000447392893235,0.0131331750504,0.0,470.77164745649435,469.7058997456597,472.38619805756025,468.762190156328
2.520000000000002,0.829882432561,0.384947936911,18.2243469592,0.0524769338474,6.20622112832,0.0,1.1851474276,0.580486557377,6.11330755065,0.0262205616546,0.0256842969637,0.0,503.62077629993667,504.52782219109264,503.189274691275,505.0518113091069
2.580000000000002,0.902170592178,0.420598347207,18.5890890243,0.0540204634292,6.20754524812,0.0,1.22435744165,0.607997190811,6.04511055562,0.0247166458838,0.0136266581805,0.0,420.21295336237694,419.1662124416876,419.7275738243248,419.5971674434942
2.640000000000002,0.977095657085,0.458142744543,18.9537861464,0.0551180339694,6.20875796884,0.0,1.27299938303,0.643589494509,6.11108055588,0.000598810200503,0.0308964677103,0.0,461.7078080740188,463.0685557687762,462.26016507503647,460.3552848147982
2.700000000000002,1.05497769119,0.497889655519,19.3233710906,0.0551271621683,6.21061618355,0.0,1.32282104317,0.681276321422,6.20788400836,-0.000756607502565,0.0311173676658,0.0,472.41729134013,472.43459100407637,471.4291878825322,471.3244205940642
2.760000000000002,1.13582461412,0.539910323826,19.6990106282,0.0549320309091,6.21247096126,0.0,1.37182265665,0.719363863303,6.31284821071,-0.0087802005294,0.0305010572244,0.0,476.001639503201,475.9547174994408,475.1081485334758,474.4925159867439
2.820000000000002,1.21934841969,0.584038205874,20.0778245773,0.054686259273,6.21436764876,0.0,1.41211984051,0.751527092682,6.31427491405,0.00392673247037,0.0337442071722,0.0,444.53329494771657,444.79938724581143,444.5348944755463,445.575241913455
2.880000000000002,1.30517491459,0.630031478872,20.4556076221,0.0547196714566,6.21646148613,0.0,1.44858643107,0.781599624341,6.27869197342,-0.00721857637505,0.0371086389775,0.0,433.3187989562357,433.60215522085826,432.99835877662133,432.0594884883976
2.940000000000002,1.39296205203,0.677672266661,20.8284351091,0.0539094521053,6.21862825712,0.0,1.47752720025,0.80642036075,6.14961340104,-0.0306473391749,0.0340434517269,0.0,400.86194799361385,400.5839762360089,402.22985362977704,400.1019152408525
3.000000000000002,1.48282971609,0.727101602777,21.1994031626,0.0519650651728,6.22127710187,0.0,1.51778289077,0.841013887656,6.21564797402,-0.0361789506237,0.0591132091246,0.0,461.52344971027696,463.4992712382192,463.72333152707273,463.2881628259956
3.0600000000000023,1.57491821534,0.778454839795,21.5721938558,0.049488706154,6.22565965668,0.0,1.55145755509,0.870555792894,6.21078055696,-0.0541471485283,0.091920444608,0.0,440.6810523851205,443.389073789603,441.9313768033366,440.4464883731923
3.1200000000000023,1.6689411375,0.831534790847,21.9447452561,0.0467820982136,6.2315863241,0.0,1.58211056181,0.898514267907,6.20768801973,-0.0313658571493,0.109814799524,0.0,441.6144406222948,443.0966161085726,440.6947820055748,442.57291351631665
3.1800000000000024,1.76483469925,0.886381237495,22.3200064341,0.0451709511036,6.23831503514,0.0,1.61360868533,0.92949563745,6.30058157269,-0.019083877718,0.11643658042,0.0,470.96748111781136,471.48981552404695,471.0692371448792,472.0180735115216
3.2400000000000024,1.86249521882,0.943079265455,22.7013970628,0.0440809568584,6.24557757418,0.0,1.6409389186,0.960289451679,6.41189369894,-0.016392433304,0.128942367094,0.0,476.71232782287683,477.679192946232,478.1221143535506,478.3272544234553
3.3000000000000025,1.96168539057,1.0016654145,23.0909353242,0.0431888753593,6.25327871835,0.0,1.66447350451,0.992433191847,6.57188519462,-0.0119814386222,0.127146856977,0.0,493.3105155283426,493.19115515385954,492.33204996628893,492.65849664245644
3.3600000000000025,2.06199388736,1.06199039227,23.4861519176,0.0423917050601,6.26155692634,0.0,1.6783649489,1.01831752755,6.60191118578,-0.0160323268161,0.153714791941,0.0,455.5079874210636,457.6447556100119,455.55902842338844,455.23504549133645
3.4200000000000026,2.16293188004,1.12377297158,23.8813209077,0.0414869815891,6.27081511344,0.0,1.68543234974,1.04102725497,6.57066610016,-0.0132367226338,0.155453104094,0.0,436.74280086481525,436.91073513609035,436.77374921074727,437.00699817609166
